survey_name,unit_position,type,item_name,label,answer,display_order,subject,premise,y,condition
Single_Inference_Task,10,rating_button,li1ca3,...shoots geese repeatedly with a pellet gun out in the woods?,4,248,54,li1,ca,3
Single_Inference_Task,10,rating_button,li1sa3,...writes erotic poetry about his pet cat?,2,195,54,li1,sa,3
Single_Inference_Task,10,rating_button,li1po3,...ignores his personal hygiene and mental health in order to devote more time to his career?,3,204,54,li1,po,3
Single_Inference_Task,10,rating_button,li1li3,...forces his daughter to enroll as a pre-med student in college?,5,185,54,li1,li,3
Single_Inference_Task,10,rating_button,pr1sa1,...writes erotic poetry about his pet cat?,1,79,55,lo,sa,1
Single_Inference_Task,10,rating_button,pr1ca1,...tells a boy that his older brother is much more attractive than him?,2,30,55,lo,ca,1
Single_Inference_Task,10,rating_button,pr1li1,...is the leader of a club and bans members from wearing bright colors during club meetings?,2,53,55,lo,li,1
Single_Inference_Task,10,rating_button,pr1fa1,...skips to the front of the line because his friend is an employee?,6,85,55,lo,fa,1
Single_Inference_Task,10,rating_button,pr1au1,...disobeys his boss; nothing bad happens as a result of his disobedience?,4,19,55,lo,au,1
Single_Inference_Task,10,rating_button,pr1po1,"...bumps into someone on the street while in a rush but does not say ""excuse me""?",6,81,55,lo,po,1
Single_Inference_Task,10,rating_button,pr1lo1,"...sells government secrets from his nation to another country; the information is classified, though the sale will not have any negative consequences for people in his home nation?",3,29,55,lo,lo,1
Single_Inference_Task,10,rating_button,sa1li1,...is the leader of a club and tries to ban the wearing of hooded sweatshirts to club meetings?,1,115,55,sa1,li,1
Single_Inference_Task,10,rating_button,sa1po1,...eats a T-bone steak with her hands in a fancy restaurant?,5,126,55,sa1,po,1
Single_Inference_Task,10,rating_button,sa1fa1,"...hires her nephew for a job, instead of a more qualified applicant?",4,167,55,sa1,fa,1
Single_Inference_Task,10,rating_button,sa1lo1,"...sells government secrets from her nation to another country; the information is classified, though the sale will not have any negative consequences for people in their home nation?",5,114,55,sa1,lo,1
Single_Inference_Task,10,rating_button,sa1sa1,...looks at pornography in which an 18-year-old model has been digitally altered to look like he is 13?,1,148,55,sa1,sa,1
Single_Inference_Task,10,rating_button,sa1au1,"...sends out an email to other employees at her company, calling their company president an ""idiot""?",5,151,55,sa1,au,1
Single_Inference_Task,10,rating_button,sa1ca1,...tells a woman that her painting looks like it was done by children?,2,137,55,sa1,ca,1
Single_Inference_Task,10,rating_button,li1lo1,...leaves his family business to go work for their main competitor?,4,181,55,li1,lo,1
Single_Inference_Task,10,rating_button,li1fa1,"...hires his nephew for a job, instead of a more qualified applicant?",4,219,55,li1,fa,1
Single_Inference_Task,10,rating_button,li1li1,...pressures his daughter to become a famous evening news anchor?,6,226,55,li1,li,1
Single_Inference_Task,10,rating_button,li1sa1,"...takes part in a performance art piece in which a group of people act like animals for 30 minutes, including crawling around naked and urinating on stage?",1,183,55,li1,sa,1
Single_Inference_Task,10,rating_button,li1au1,"...takes his father's car out after curfew, against his father's wishes?",3,231,55,li1,au,1
Single_Inference_Task,10,rating_button,li1po1,...goes to a birthday party for his friend but does not bring a gift?,1,193,55,li1,po,1
Single_Inference_Task,10,rating_button,li1ca1,...spanks his child with a spatula for getting bad grades in school?,4,197,55,li1,ca,1
Single_Inference_Task,10,rating_button,pr1sa10,...writes erotic poetry about his pet cat?,2,74,56,po,sa,10
Single_Inference_Task,10,rating_button,pr1lo10,...jokes about the stupidity of people from his home country?,4,85,56,po,lo,10
Single_Inference_Task,10,rating_button,pr1li10,...forces his daughter to enroll as a pre-med student in college?,1,47,56,po,li,10
Single_Inference_Task,10,rating_button,pr1ca10,...laughs when he realizes his friend's dad is a janitor?,1,61,56,po,ca,10
Single_Inference_Task,10,rating_button,pr1po10,...plays music through his headphones so loudly that other passengers can hear it while on a bus?,3,39,56,po,po,10
Single_Inference_Task,10,rating_button,pr1au10,...disobeys his boss; nothing bad happens as a result of his disobedience?,4,75,56,po,au,10
Single_Inference_Task,10,rating_button,pr1fa10,...skips to the front of the line because his friend is an employee?,1,23,56,po,fa,10
Single_Inference_Task,10,rating_button,sa1au10,...talks loudly in class while the instructor is teaching?,4,102,56,sa1,au,10
Single_Inference_Task,10,rating_button,sa1lo10,"...gets a job in a foreign nation where her home country is viewed fairly negatively; in order to fit in among their coworkers, Maria makes critical comments about their home country, though Maria does not believe them?",4,169,56,sa1,lo,10
Single_Inference_Task,10,rating_button,sa1sa10,...looks at pornography in which an 18-year-old model has been digitally altered to look like he is 13?,1,161,56,sa1,sa,10
Single_Inference_Task,10,rating_button,sa1po10,"...bumps into someone on the street while in a rush but does not say ""excuse me""?",3,159,56,sa1,po,10
Single_Inference_Task,10,rating_button,sa1li10,...is the leader of a club and bans members from wearing bright colors during club meetings?,1,131,56,sa1,li,10
Single_Inference_Task,10,rating_button,sa1fa10,"...requires all her employees to split their bonuses evenly, even though some earn larger bonuses than others?",1,103,56,sa1,fa,10
Single_Inference_Task,10,rating_button,sa1ca10,...makes fun of her brother for getting dumped by his girlfriend?,2,118,56,sa1,ca,10
Single_Inference_Task,10,rating_button,li1fa10,...edges out another person in a long line?,1,195,56,li1,fa,10
Single_Inference_Task,10,rating_button,li1lo10,"...sells government secrets from his nation to another country; the information is classified, though the sale will not have any negative consequences for people in his home nation?",1,238,56,li1,lo,10
Single_Inference_Task,10,rating_button,li1sa10,"...takes part in a performance art piece in which a group of people act like animals for 30 minutes, including crawling around naked and urinating on stage?",1,190,56,li1,sa,10
Single_Inference_Task,10,rating_button,li1po10,...eats a T-bone steak with his hands in a fancy restaurant?,1,183,56,li1,po,10
Single_Inference_Task,10,rating_button,li1au10,"...sends out an email to other employees at his company, calling their company president an ""idiot""?",1,208,56,li1,au,10
Single_Inference_Task,10,rating_button,li1li10,...is the leader of a club and bans members from wearing bright colors during club meetings?,5,248,56,li1,li,10
Single_Inference_Task,10,rating_button,li1ca10,...makes fun of his brother for getting dumped by his girlfriend?,1,202,56,li1,ca,10
Single_Inference_Task,10,rating_button,pr1li4,...is the leader of a club and tries to ban the wearing of hooded sweatshirts to club meetings?,2,74,57,po,li,4
Single_Inference_Task,10,rating_button,pr1po4,...goes to a birthday party for his friend but does not bring a gift?,5,49,57,po,po,4
Single_Inference_Task,10,rating_button,pr1sa4,...searches through the trash to find women's discarded underwear?,1,88,57,po,sa,4
Single_Inference_Task,10,rating_button,pr1fa4,...bribes his landlord to be the first to get his apartment repainted?,3,84,57,po,fa,4
Single_Inference_Task,10,rating_button,pr1ca4,...shoots geese repeatedly with a pellet gun out in the woods?,2,57,57,po,ca,4
Single_Inference_Task,10,rating_button,pr1lo4,"...sells government secrets from his nation to another country; the information is classified, though the sale will not have any negative consequences for people in his home nation?",1,42,57,po,lo,4
Single_Inference_Task,10,rating_button,pr1au4,"...sends out an email to other employees at his company, calling their company president an ""idiot""?",2,82,57,po,au,4
Single_Inference_Task,10,rating_button,sa1li4,...is the leader of a club and bans members from wearing bright colors during club meetings?,2,143,57,sa1,li,4
Single_Inference_Task,10,rating_button,sa1fa4,...pretends to be seriously fouled by an opposing player during a local game?,2,144,57,sa1,fa,4
Single_Inference_Task,10,rating_button,sa1sa4,...looks at pornography in which an 18-year-old model has been digitally altered to look like he is 13?,2,133,57,sa1,sa,4
Single_Inference_Task,10,rating_button,sa1po4,...eats a T-bone steak with her hands in a fancy restaurant?,5,149,57,sa1,po,4
Single_Inference_Task,10,rating_button,sa1au4,...has a long and loud conversation with a group of friends during a religious service?,3,140,57,sa1,au,4
Single_Inference_Task,10,rating_button,sa1ca4,...shoots geese repeatedly with a pellet gun out in the woods?,2,131,57,sa1,ca,4
Single_Inference_Task,10,rating_button,sa1lo4,...jokes about the stupidity of people from her home country?,4,114,57,sa1,lo,4
Single_Inference_Task,10,rating_button,li1ca4,...is driving along an empty road and sees a woman who is clearly injured; he does not stop to help her?,6,208,57,li1,ca,4
Single_Inference_Task,10,rating_button,li1au4,"...takes his father's car out after curfew, against his father's wishes?",4,230,57,li1,au,4
Single_Inference_Task,10,rating_button,li1lo4,"...gets a job in a foreign nation where his home country is viewed fairly negatively; in order to fit in among their coworkers, James makes critical comments about their home country, though James does not believe them?",3,248,57,li1,lo,4
Single_Inference_Task,10,rating_button,li1po4,"...bumps into someone on the street while in a rush but does not say ""excuse me""?",6,216,57,li1,po,4
Single_Inference_Task,10,rating_button,li1fa4,...bribes his landlord to be the first to get his apartment repainted?,4,220,57,li1,fa,4
Single_Inference_Task,10,rating_button,li1li4,...is the leader of a club and tries to ban the wearing of hooded sweatshirts to club meetings?,2,221,57,li1,li,4
Single_Inference_Task,10,rating_button,li1sa4,...searches through the trash to find women's discarded underwear?,1,219,57,li1,sa,4
Single_Inference_Task,10,rating_button,pr1lo2,...leaves his family business to go work for their main competitor?,2,48,58,au,lo,2
Single_Inference_Task,10,rating_button,pr1ca2,...laughs when he realizes his friend's dad is a janitor?,3,30,58,au,ca,2
Single_Inference_Task,10,rating_button,pr1fa2,"...hires his nephew for a job, instead of a more qualified applicant?",4,46,58,au,fa,2
Single_Inference_Task,10,rating_button,pr1sa2,"...takes part in a performance art piece in which a group of people act like animals for 30 minutes, including crawling around naked and urinating on stage?",5,63,58,au,sa,2
Single_Inference_Task,10,rating_button,pr1li2,...is the leader of a club and bans members from wearing bright colors during club meetings?,4,70,58,au,li,2
Single_Inference_Task,10,rating_button,pr1po2,"...bumps into someone on the street while in a rush but does not say ""excuse me""?",5,72,58,au,po,2
Single_Inference_Task,10,rating_button,pr1au2,...tries to undermine all of his boss's ideas in front of others?,4,86,58,au,au,2
Single_Inference_Task,10,rating_button,sa1au2,"...sends out an email to other employees at her company, calling their company president an ""idiot""?",4,159,58,sa1,au,2
Single_Inference_Task,10,rating_button,sa1sa2,...eats the flesh of a deceased relative as part of a group funeral rite?,1,115,58,sa1,sa,2
Single_Inference_Task,10,rating_button,sa1ca2,...spanks her child with a spatula for getting bad grades in school?,6,142,58,sa1,ca,2
Single_Inference_Task,10,rating_button,sa1po2,...plays music through her headphones so loudly that other passengers can hear it while on a bus?,6,157,58,sa1,po,2
Single_Inference_Task,10,rating_button,sa1lo2,"...sells government secrets from her nation to another country; the information is classified, though the sale will not have any negative consequences for people in their home nation?",1,117,58,sa1,lo,2
Single_Inference_Task,10,rating_button,sa1li2,...pressures her daughter to become a famous evening news anchor?,4,119,58,sa1,li,2
Single_Inference_Task,10,rating_button,sa1fa2,"...requires all her employees to split their bonuses evenly, even though some earn larger bonuses than others?",5,130,58,sa1,fa,2
Single_Inference_Task,10,rating_button,li1lo2,...leaves his family business to go work for their main competitor?,4,239,58,li1,lo,2
Single_Inference_Task,10,rating_button,li1sa2,...marries his first cousin in an elaborate wedding?,3,219,58,li1,sa,2
Single_Inference_Task,10,rating_button,li1ca2,...laughs when he realizes his friend's dad is a janitor?,4,201,58,li1,ca,2
Single_Inference_Task,10,rating_button,li1po2,"...bumps into someone on the street while in a rush but does not say ""excuse me""?",5,222,58,li1,po,2
Single_Inference_Task,10,rating_button,li1fa2,...edges out another person in a long line?,5,209,58,li1,fa,2
Single_Inference_Task,10,rating_button,li1li2,...tells his romantic partner that she must convert to his religion?,5,235,58,li1,li,2
Single_Inference_Task,10,rating_button,li1au2,...tries to undermine all of his boss's ideas in front of others?,4,212,58,li1,au,2
Single_Inference_Task,10,rating_button,pr1ca8,...shoots geese repeatedly with a pellet gun out in the woods?,1,41,59,fa,ca,8
Single_Inference_Task,10,rating_button,pr1lo8,...celebrates with the opposing team's players who just won the game?,3,47,59,fa,lo,8
Single_Inference_Task,10,rating_button,pr1fa8,...takes a shortcut on the course during the marathon in order to win?,3,77,59,fa,fa,8
Single_Inference_Task,10,rating_button,pr1po8,...plays music through his headphones so loudly that other passengers can hear it while on a bus?,5,69,59,fa,po,8
Single_Inference_Task,10,rating_button,pr1au8,...talks loudly in class while the instructor is teaching?,6,27,59,fa,au,8
Single_Inference_Task,10,rating_button,pr1li8,...pressures his daughter to become a famous evening news anchor?,4,62,59,fa,li,8
Single_Inference_Task,10,rating_button,pr1sa8,...eats the flesh of a deceased relative as part of a group funeral rite?,1,25,59,fa,sa,8
Single_Inference_Task,10,rating_button,sa1li8,...forces her daughter to enroll as a pre-med student in college?,2,165,59,sa1,li,8
Single_Inference_Task,10,rating_button,sa1lo8,...shares a secret that her best friend entrusted to her; the secret is not damaging or embarrassing in any way and the friend never finds out that their secret has been shared?,2,153,59,sa1,lo,8
Single_Inference_Task,10,rating_button,sa1fa8,...takes a shortcut on the course during the marathon in order to win?,2,142,59,sa1,fa,8
Single_Inference_Task,10,rating_button,sa1po8,...plays music through her headphones so loudly that other passengers can hear it while on a bus?,2,137,59,sa1,po,8
Single_Inference_Task,10,rating_button,sa1au8,...disobeys her boss; nothing bad happens as a result of her disobedience?,2,155,59,sa1,au,8
Single_Inference_Task,10,rating_button,sa1sa8,...marries her first cousin in an elaborate wedding?,2,168,59,sa1,sa,8
Single_Inference_Task,10,rating_button,sa1ca8,...shoots geese repeatedly with a pellet gun out in the woods?,2,169,59,sa1,ca,8
Single_Inference_Task,10,rating_button,li1fa8,...takes a shortcut on the course during the marathon in order to win?,2,193,59,li1,fa,8
Single_Inference_Task,10,rating_button,li1lo8,...celebrates with the opposing team's players who just won the game?,3,234,59,li1,lo,8
Single_Inference_Task,10,rating_button,li1sa8,...writes erotic poetry about his pet cat?,1,194,59,li1,sa,8
Single_Inference_Task,10,rating_button,li1au8,"...takes his father's car out after curfew, against his father's wishes?",2,202,59,li1,au,8
Single_Inference_Task,10,rating_button,li1li8,...pressures his daughter to become a famous evening news anchor?,5,192,59,li1,li,8
Single_Inference_Task,10,rating_button,li1ca8,...is driving along an empty road and sees a woman who is clearly injured; he does not stop to help her?,2,186,59,li1,ca,8
Single_Inference_Task,10,rating_button,li1po8,...ignores his personal hygiene and mental health in order to devote more time to his career?,4,228,59,li1,po,8
Single_Inference_Task,10,rating_button,pr1li4,...is the leader of a club and tries to ban the wearing of hooded sweatshirts to club meetings?,3,27,60,po,li,4
Single_Inference_Task,10,rating_button,pr1po4,...goes to a birthday party for his friend but does not bring a gift?,4,66,60,po,po,4
Single_Inference_Task,10,rating_button,pr1sa4,...searches through the trash to find women's discarded underwear?,1,26,60,po,sa,4
Single_Inference_Task,10,rating_button,pr1fa4,...bribes his landlord to be the first to get his apartment repainted?,3,37,60,po,fa,4
Single_Inference_Task,10,rating_button,pr1ca4,...shoots geese repeatedly with a pellet gun out in the woods?,4,67,60,po,ca,4
Single_Inference_Task,10,rating_button,pr1lo4,"...sells government secrets from his nation to another country; the information is classified, though the sale will not have any negative consequences for people in his home nation?",4,72,60,po,lo,4
Single_Inference_Task,10,rating_button,pr1au4,"...sends out an email to other employees at his company, calling their company president an ""idiot""?",1,25,60,po,au,4
Single_Inference_Task,10,rating_button,sa1li4,...is the leader of a club and bans members from wearing bright colors during club meetings?,3,103,60,sa1,li,4
Single_Inference_Task,10,rating_button,sa1fa4,...pretends to be seriously fouled by an opposing player during a local game?,3,113,60,sa1,fa,4
Single_Inference_Task,10,rating_button,sa1sa4,...looks at pornography in which an 18-year-old model has been digitally altered to look like he is 13?,1,138,60,sa1,sa,4
Single_Inference_Task,10,rating_button,sa1po4,...eats a T-bone steak with her hands in a fancy restaurant?,1,139,60,sa1,po,4
Single_Inference_Task,10,rating_button,sa1au4,...has a long and loud conversation with a group of friends during a religious service?,1,106,60,sa1,au,4
Single_Inference_Task,10,rating_button,sa1ca4,...shoots geese repeatedly with a pellet gun out in the woods?,4,118,60,sa1,ca,4
Single_Inference_Task,10,rating_button,sa1lo4,...jokes about the stupidity of people from her home country?,1,135,60,sa1,lo,4
Single_Inference_Task,10,rating_button,li1ca4,...is driving along an empty road and sees a woman who is clearly injured; he does not stop to help her?,4,212,60,li1,ca,4
Single_Inference_Task,10,rating_button,li1au4,"...takes his father's car out after curfew, against his father's wishes?",4,200,60,li1,au,4
Single_Inference_Task,10,rating_button,li1lo4,"...gets a job in a foreign nation where his home country is viewed fairly negatively; in order to fit in among their coworkers, James makes critical comments about their home country, though James does not believe them?",4,233,60,li1,lo,4
Single_Inference_Task,10,rating_button,li1po4,"...bumps into someone on the street while in a rush but does not say ""excuse me""?",4,219,60,li1,po,4
Single_Inference_Task,10,rating_button,li1fa4,...bribes his landlord to be the first to get his apartment repainted?,4,237,60,li1,fa,4
Single_Inference_Task,10,rating_button,li1li4,...is the leader of a club and tries to ban the wearing of hooded sweatshirts to club meetings?,4,203,60,li1,li,4
Single_Inference_Task,10,rating_button,li1sa4,...searches through the trash to find women's discarded underwear?,4,240,60,li1,sa,4
Single_Inference_Task,10,rating_button,pr1au6,"...takes his father's car out after curfew, against his father's wishes?",6,61,61,po,au,6
Single_Inference_Task,10,rating_button,pr1po6,...goes to a birthday party for his friend but does not bring a gift?,6,49,61,po,po,6
Single_Inference_Task,10,rating_button,pr1fa6,...bribes his landlord to be the first to get his apartment repainted?,5,52,61,po,fa,6
Single_Inference_Task,10,rating_button,pr1lo6,"...gets a job in a foreign nation where his home country is viewed fairly negatively; in order to fit in among their coworkers, Steven makes critical comments about their home country, though Steven does not believe them?",6,66,61,po,lo,6
Single_Inference_Task,10,rating_button,pr1ca6,...tells a woman that her painting looks like it was done by children?,6,72,61,po,ca,6
Single_Inference_Task,10,rating_button,pr1sa6,...marries his first cousin in an elaborate wedding?,4,43,61,po,sa,6
Single_Inference_Task,10,rating_button,pr1li6,...forces his daughter to enroll as a pre-med student in college?,6,57,61,po,li,6
Single_Inference_Task,10,rating_button,sa1sa6,...looks at pornography in which an 18-year-old model has been digitally altered to look like he is 13?,4,130,61,sa1,sa,6
Single_Inference_Task,10,rating_button,sa1li6,...forces her daughter to enroll as a pre-med student in college?,1,107,61,sa1,li,6
Single_Inference_Task,10,rating_button,sa1au6,...tries to undermine all of her boss's ideas in front of others?,4,165,61,sa1,au,6
Single_Inference_Task,10,rating_button,sa1ca6,...spanks her child with a spatula for getting bad grades in school?,4,144,61,sa1,ca,6
Single_Inference_Task,10,rating_button,sa1po6,"...bumps into someone on the street while in a rush but does not say ""excuse me""?",4,154,61,sa1,po,6
Single_Inference_Task,10,rating_button,sa1lo6,...jokes about the stupidity of people from her home country?,4,132,61,sa1,lo,6
Single_Inference_Task,10,rating_button,sa1fa6,"...hires her nephew for a job, instead of a more qualified applicant?",5,136,61,sa1,fa,6
Single_Inference_Task,10,rating_button,li1sa6,...offers to have oral sex with anyone in the bar while drunk?,5,248,61,li1,sa,6
Single_Inference_Task,10,rating_button,li1au6,"...sends out an email to other employees at his company, calling their company president an ""idiot""?",4,210,61,li1,au,6
Single_Inference_Task,10,rating_button,li1po6,...goes to a birthday party for his friend but does not bring a gift?,5,236,61,li1,po,6
Single_Inference_Task,10,rating_button,li1fa6,...pretends to be seriously fouled by an opposing player during a local game?,5,227,61,li1,fa,6
Single_Inference_Task,10,rating_button,li1ca6,...tells a woman that her painting looks like it was done by children?,5,197,61,li1,ca,6
Single_Inference_Task,10,rating_button,li1lo6,...shares a secret that his best friend entrusted to him; the secret is not damaging or embarrassing in any way and the friend never finds out that their secret has been shared?,5,243,61,li1,lo,6
Single_Inference_Task,10,rating_button,li1li6,...tells his romantic partner that she must convert to his religion?,5,233,61,li1,li,6
Single_Inference_Task,10,rating_button,pr1sa1,...writes erotic poetry about his pet cat?,4,22,62,lo,sa,1
Single_Inference_Task,10,rating_button,pr1ca1,...tells a boy that his older brother is much more attractive than him?,5,68,62,lo,ca,1
Single_Inference_Task,10,rating_button,pr1li1,...is the leader of a club and bans members from wearing bright colors during club meetings?,4,44,62,lo,li,1
Single_Inference_Task,10,rating_button,pr1fa1,...skips to the front of the line because his friend is an employee?,7,78,62,lo,fa,1
Single_Inference_Task,10,rating_button,pr1au1,...disobeys his boss; nothing bad happens as a result of his disobedience?,5,23,62,lo,au,1
Single_Inference_Task,10,rating_button,pr1po1,"...bumps into someone on the street while in a rush but does not say ""excuse me""?",7,60,62,lo,po,1
Single_Inference_Task,10,rating_button,pr1lo1,"...sells government secrets from his nation to another country; the information is classified, though the sale will not have any negative consequences for people in his home nation?",5,20,62,lo,lo,1
Single_Inference_Task,10,rating_button,sa1li1,...is the leader of a club and tries to ban the wearing of hooded sweatshirts to club meetings?,2,108,62,sa1,li,1
Single_Inference_Task,10,rating_button,sa1po1,...eats a T-bone steak with her hands in a fancy restaurant?,4,111,62,sa1,po,1
Single_Inference_Task,10,rating_button,sa1fa1,"...hires her nephew for a job, instead of a more qualified applicant?",4,116,62,sa1,fa,1
Single_Inference_Task,10,rating_button,sa1lo1,"...sells government secrets from her nation to another country; the information is classified, though the sale will not have any negative consequences for people in their home nation?",1,102,62,sa1,lo,1
Single_Inference_Task,10,rating_button,sa1sa1,...looks at pornography in which an 18-year-old model has been digitally altered to look like he is 13?,4,113,62,sa1,sa,1
Single_Inference_Task,10,rating_button,sa1au1,"...sends out an email to other employees at her company, calling their company president an ""idiot""?",4,106,62,sa1,au,1
Single_Inference_Task,10,rating_button,sa1ca1,...tells a woman that her painting looks like it was done by children?,4,133,62,sa1,ca,1
Single_Inference_Task,10,rating_button,li1lo1,...leaves his family business to go work for their main competitor?,3,184,62,li1,lo,1
Single_Inference_Task,10,rating_button,li1fa1,"...hires his nephew for a job, instead of a more qualified applicant?",6,223,62,li1,fa,1
Single_Inference_Task,10,rating_button,li1li1,...pressures his daughter to become a famous evening news anchor?,5,196,62,li1,li,1
Single_Inference_Task,10,rating_button,li1sa1,"...takes part in a performance art piece in which a group of people act like animals for 30 minutes, including crawling around naked and urinating on stage?",4,218,62,li1,sa,1
Single_Inference_Task,10,rating_button,li1au1,"...takes his father's car out after curfew, against his father's wishes?",3,204,62,li1,au,1
Single_Inference_Task,10,rating_button,li1po1,...goes to a birthday party for his friend but does not bring a gift?,4,216,62,li1,po,1
Single_Inference_Task,10,rating_button,li1ca1,...spanks his child with a spatula for getting bad grades in school?,4,186,62,li1,ca,1
Single_Inference_Task,10,rating_button,pr1sa7,...searches through the trash to find women's discarded underwear?,2,76,63,fa,sa,7
Single_Inference_Task,10,rating_button,pr1au7,...talks loudly and interrupts the mayor's speech to the public?,5,30,63,fa,au,7
Single_Inference_Task,10,rating_button,pr1li7,...tells his romantic partner that she must convert to his religion?,2,58,63,fa,li,7
Single_Inference_Task,10,rating_button,pr1fa7,...bribes his landlord to be the first to get his apartment repainted?,4,68,63,fa,fa,7
Single_Inference_Task,10,rating_button,pr1lo7,...celebrates with the opposing team's players who just won the game?,2,33,63,fa,lo,7
Single_Inference_Task,10,rating_button,pr1po7,...eats a T-bone steak with his hands in a fancy restaurant?,4,50,63,fa,po,7
Single_Inference_Task,10,rating_button,pr1ca7,...tells a woman that her painting looks like it was done by children?,5,25,63,fa,ca,7
Single_Inference_Task,10,rating_button,sa1li7,...pressures her daughter to become a famous evening news anchor?,4,122,63,sa1,li,7
Single_Inference_Task,10,rating_button,sa1au7,...talks loudly in class while the instructor is teaching?,4,107,63,sa1,au,7
Single_Inference_Task,10,rating_button,sa1ca7,...spanks her child with a spatula for getting bad grades in school?,1,126,63,sa1,ca,7
Single_Inference_Task,10,rating_button,sa1sa7,"...takes part in a performance art piece in which a group of people act like animals for 30 minutes, including crawling around naked and urinating on stage?",1,133,63,sa1,sa,7
Single_Inference_Task,10,rating_button,sa1lo7,...cheats on her spouse with an ex-lover; the spouse does not find out about the infidelity?,4,146,63,sa1,lo,7
Single_Inference_Task,10,rating_button,sa1po7,...tries to change the subject of conversation in the middle of her friend's sentence?,2,131,63,sa1,po,7
Single_Inference_Task,10,rating_button,sa1fa7,...edges out another person in a long line?,4,149,63,sa1,fa,7
Single_Inference_Task,10,rating_button,li1li7,...is the leader of a club and tries to ban the wearing of hooded sweatshirts to club meetings?,2,231,63,li1,li,7
Single_Inference_Task,10,rating_button,li1sa7,...offers to have oral sex with anyone in the bar while drunk?,1,207,63,li1,sa,7
Single_Inference_Task,10,rating_button,li1lo7,"...sells government secrets from his nation to another country; the information is classified, though the sale will not have any negative consequences for people in his home nation?",5,250,63,li1,lo,7
Single_Inference_Task,10,rating_button,li1fa7,"...requires all his employees to split their bonuses evenly, even though some earn larger bonuses than others?",4,246,63,li1,fa,7
Single_Inference_Task,10,rating_button,li1au7,...talks loudly and interrupts the mayor's speech to the public?,5,247,63,li1,au,7
Single_Inference_Task,10,rating_button,li1po7,...eats a T-bone steak with his hands in a fancy restaurant?,2,206,63,li1,po,7
Single_Inference_Task,10,rating_button,li1ca7,...tells a woman that her painting looks like it was done by children?,5,188,63,li1,ca,7
Single_Inference_Task,10,rating_button,pr1li4,...is the leader of a club and tries to ban the wearing of hooded sweatshirts to club meetings?,2,82,64,po,li,4
Single_Inference_Task,10,rating_button,pr1po4,...goes to a birthday party for his friend but does not bring a gift?,7,22,64,po,po,4
Single_Inference_Task,10,rating_button,pr1sa4,...searches through the trash to find women's discarded underwear?,2,67,64,po,sa,4
Single_Inference_Task,10,rating_button,pr1fa4,...bribes his landlord to be the first to get his apartment repainted?,7,39,64,po,fa,4
Single_Inference_Task,10,rating_button,pr1ca4,...shoots geese repeatedly with a pellet gun out in the woods?,5,54,64,po,ca,4
Single_Inference_Task,10,rating_button,pr1lo4,"...sells government secrets from his nation to another country; the information is classified, though the sale will not have any negative consequences for people in his home nation?",5,33,64,po,lo,4
Single_Inference_Task,10,rating_button,pr1au4,"...sends out an email to other employees at his company, calling their company president an ""idiot""?",2,30,64,po,au,4
Single_Inference_Task,10,rating_button,sa1li4,...is the leader of a club and bans members from wearing bright colors during club meetings?,1,143,64,sa1,li,4
Single_Inference_Task,10,rating_button,sa1fa4,...pretends to be seriously fouled by an opposing player during a local game?,4,151,64,sa1,fa,4
Single_Inference_Task,10,rating_button,sa1sa4,...looks at pornography in which an 18-year-old model has been digitally altered to look like he is 13?,1,110,64,sa1,sa,4
Single_Inference_Task,10,rating_button,sa1po4,...eats a T-bone steak with her hands in a fancy restaurant?,6,161,64,sa1,po,4
Single_Inference_Task,10,rating_button,sa1au4,...has a long and loud conversation with a group of friends during a religious service?,6,134,64,sa1,au,4
Single_Inference_Task,10,rating_button,sa1ca4,...shoots geese repeatedly with a pellet gun out in the woods?,6,132,64,sa1,ca,4
Single_Inference_Task,10,rating_button,sa1lo4,...jokes about the stupidity of people from her home country?,6,157,64,sa1,lo,4
Single_Inference_Task,10,rating_button,li1ca4,...is driving along an empty road and sees a woman who is clearly injured; he does not stop to help her?,1,187,64,li1,ca,4
Single_Inference_Task,10,rating_button,li1au4,"...takes his father's car out after curfew, against his father's wishes?",1,189,64,li1,au,4
Single_Inference_Task,10,rating_button,li1lo4,"...gets a job in a foreign nation where his home country is viewed fairly negatively; in order to fit in among their coworkers, James makes critical comments about their home country, though James does not believe them?",6,219,64,li1,lo,4
Single_Inference_Task,10,rating_button,li1po4,"...bumps into someone on the street while in a rush but does not say ""excuse me""?",1,220,64,li1,po,4
Single_Inference_Task,10,rating_button,li1fa4,...bribes his landlord to be the first to get his apartment repainted?,2,240,64,li1,fa,4
Single_Inference_Task,10,rating_button,li1li4,...is the leader of a club and tries to ban the wearing of hooded sweatshirts to club meetings?,1,227,64,li1,li,4
Single_Inference_Task,10,rating_button,li1sa4,...searches through the trash to find women's discarded underwear?,7,209,64,li1,sa,4
Single_Inference_Task,10,rating_button,pr1lo3,...celebrates with the opposing team's players who just won the game?,2,23,65,lo,lo,3
Single_Inference_Task,10,rating_button,pr1ca3,...tells a boy that his older brother is much more attractive than him?,1,51,65,lo,ca,3
Single_Inference_Task,10,rating_button,pr1au3,...talks loudly in class while the instructor is teaching?,5,88,65,lo,au,3
Single_Inference_Task,10,rating_button,pr1sa3,...eats the flesh of a deceased relative as part of a group funeral rite?,1,30,65,lo,sa,3
